user_id,username,customer_age,income,employment_status,housing_status,credit_risk_score,bank_months_count,has_other_cards,email_is_free,email,first_name,last_name,full_name
1709,kubra1709,20,0.8,CA,BE,106,28,0,0,kubra.kilic@sandbox.opba.com,Kübra,Kılıç,Kübra Kılıç
1710,sila1710,20,0.9,CA,BC,144,1,1,1,sila.gunes@sandbox.opba.com,Sıla,Güneş,Sıla Güneş
1711,umut1711,40,0.2,CB,BA,44,-1,0,0,umut.ozkan@sandbox.opba.com,Umut,Özkan,Umut Özkan
1712,tugce1712,30,0.6000000000000001,CF,BC,110,-1,0,1,tugce.ozcan@sandbox.opba.com,Tuğçe,Özcan,Tuğçe Özcan
1713,pinar1713,30,0.6000000000000001,CA,BC,96,1,0,0,pinar.gunes@sandbox.opba.com,Pınar,Güneş,Pınar Güneş
1714,murat1714,40,0.1,CA,BB,63,15,0,1,murat.dogan@sandbox.opba.com,Murat,Doğan,Murat Doğan
1715,gokhan1715,40,0.6000000000000001,CA,BE,99,15,0,1,gokhan.yildiz@sandbox.opba.com,Gökhan,Yıldız,Gökhan Yıldız
1716,onur1716,50,0.7000000000000001,CA,BA,151,31,1,1,onur.cetin@sandbox.opba.com,Onur,Çetin,Onur Çetin
1717,dilan1717,30,0.6000000000000001,CB,BC,144,1,0,1,dilan.bozkurt@sandbox.opba.com,Dilan,Bozkurt,Dilan Bozkurt
1718,tugce1718,20,0.3,CA,BC,249,2,0,0,tugce.eren@sandbox.opba.com,Tuğçe,Eren,Tuğçe Eren
1719,elif1719,30,0.6000000000000001,CA,BA,103,28,0,1,elif.kurt@sandbox.opba.com,Elif,Kurt,Elif Kurt
1720,hakan1720,50,0.7000000000000001,CE,BB,99,25,1,0,hakan.arslan@sandbox.opba.com,Hakan,Arslan,Hakan Arslan
1721,yaren1721,10,0.2,CD,BE,103,1,0,1,yaren.ozturk@sandbox.opba.com,Yaren,Öztürk,Yaren Öztürk
1722,kerem1722,20,0.1,CA,BE,39,28,0,0,kerem.polat@sandbox.opba.com,Kerem,Polat,Kerem Polat
1723,i̇rem1723,40,0.8,CA,BC,112,-1,1,0,irem.sahin@sandbox.opba.com,İrem,Şahin,İrem Şahin
1724,i̇lker1724,30,0.9,CC,BC,111,-1,0,1,ilker.eren@sandbox.opba.com,İlker,Eren,İlker Eren
1725,i̇lker1725,20,0.8,CD,BB,92,1,0,0,ilker.polat@sandbox.opba.com,İlker,Polat,İlker Polat
1726,i̇lker1726,20,0.6000000000000001,CD,BC,48,25,1,1,ilker.arslan@sandbox.opba.com,İlker,Arslan,İlker Arslan
1727,tugce1727,30,0.5,CA,BC,84,10,0,0,tugce.aslan@sandbox.opba.com,Tuğçe,Aslan,Tuğçe Aslan
1728,burak1728,40,0.7000000000000001,CA,BB,224,20,1,0,burak.yilmaz@sandbox.opba.com,Burak,Yılmaz,Burak Yılmaz
1729,yaren1729,30,0.8,CA,BC,99,-1,1,0,yaren.kaplan@sandbox.opba.com,Yaren,Kaplan,Yaren Kaplan
1730,murat1730,40,0.4,CB,BA,281,-1,0,1,murat.simsek@sandbox.opba.com,Murat,Şimşek,Murat Şimşek
1731,i̇lker1731,40,0.9,CA,BA,244,28,1,0,ilker.bulut@sandbox.opba.com,İlker,Bulut,İlker Bulut
1732,deniz1732,50,0.4,CA,BA,191,25,0,1,deniz.gunes@sandbox.opba.com,Deniz,Güneş,Deniz Güneş
1733,hakan1733,30,0.7000000000000001,CA,BC,104,1,1,1,hakan.aslan@sandbox.opba.com,Hakan,Aslan,Hakan Aslan
1734,leyla1734,20,0.5,CA,BB,189,1,1,1,leyla.sahin@sandbox.opba.com,Leyla,Şahin,Leyla Şahin
1735,onur1735,50,0.9,CF,BA,181,1,1,1,onur.kara@sandbox.opba.com,Onur,Kara,Onur Kara
1736,emre1736,30,0.9,CB,BD,183,21,0,0,emre.polat@sandbox.opba.com,Emre,Polat,Emre Polat
1737,dilan1737,50,0.6000000000000001,CB,BA,87,30,0,0,dilan.simsek@sandbox.opba.com,Dilan,Şimşek,Dilan Şimşek
1738,omer1738,40,0.9,CA,BC,149,25,0,0,omer.arslan@sandbox.opba.com,Ömer,Arslan,Ömer Arslan
1739,leyla1739,40,0.5,CA,BB,98,28,0,0,leyla.aksoy@sandbox.opba.com,Leyla,Aksoy,Leyla Aksoy
1740,esra1740,20,0.1,CA,BE,148,-1,0,1,esra.yildirim@sandbox.opba.com,Esra,Yıldırım,Esra Yıldırım
1741,yaren1741,50,0.5,CA,BC,120,1,0,1,yaren.aydin@sandbox.opba.com,Yaren,Aydın,Yaren Aydın
1742,selin1742,20,0.1,CA,BC,78,-1,0,1,selin.kilic@sandbox.opba.com,Selin,Kılıç,Selin Kılıç
1743,yigit1743,40,0.8,CA,BB,129,21,0,1,yigit.ozcan@sandbox.opba.com,Yiğit,Özcan,Yiğit Özcan
1744,melike1744,40,0.1,CB,BC,-16,1,0,1,melike.aslan@sandbox.opba.com,Melike,Aslan,Melike Aslan
1745,omer1745,30,0.7000000000000001,CA,BA,160,30,0,0,omer.tas@sandbox.opba.com,Ömer,Taş,Ömer Taş
1746,umut1746,30,0.8,CB,BB,122,11,1,1,umut.gunes@sandbox.opba.com,Umut,Güneş,Umut Güneş
1747,yasemin1747,40,0.9,CB,BA,166,-1,0,0,yasemin.aslan@sandbox.opba.com,Yasemin,Aslan,Yasemin Aslan
1748,leyla1748,30,0.1,CF,BC,133,30,0,0,leyla.sahin@sandbox.opba.com,Leyla,Şahin,Leyla Şahin
1749,leyla1749,40,0.5,CA,BC,60,30,0,1,leyla.aksoy@sandbox.opba.com,Leyla,Aksoy,Leyla Aksoy
1750,pinar1750,30,0.7000000000000001,CA,BB,219,-1,0,1,pinar.kaplan@sandbox.opba.com,Pınar,Kaplan,Pınar Kaplan
1751,yasemin1751,40,0.2,CA,BC,127,-1,0,1,yasemin.aksoy@sandbox.opba.com,Yasemin,Aksoy,Yasemin Aksoy
1752,yigit1752,80,0.9,CC,BA,273,10,0,1,yigit.kara@sandbox.opba.com,Yiğit,Kara,Yiğit Kara
1753,pinar1753,40,0.9,CA,BA,300,30,0,0,pinar.kara@sandbox.opba.com,Pınar,Kara,Pınar Kara
1754,sena1754,50,0.6000000000000001,CA,BB,164,19,1,0,sena.sari@sandbox.opba.com,Sena,Sarı,Sena Sarı
1755,can1755,50,0.1,CA,BA,132,2,1,0,can.aksoy@sandbox.opba.com,Can,Aksoy,Can Aksoy
1756,leyla1756,20,0.8,CA,BC,57,-1,0,0,leyla.tas@sandbox.opba.com,Leyla,Taş,Leyla Taş
1757,burak1757,20,0.3,CA,BC,88,29,0,0,burak.celik@sandbox.opba.com,Burak,Çelik,Burak Çelik
1758,cenk1758,30,0.9,CA,BC,197,1,1,0,cenk.aslan@sandbox.opba.com,Cenk,Aslan,Cenk Aslan
1759,burak1759,40,0.5,CB,BE,82,19,1,0,burak.cetin@sandbox.opba.com,Burak,Çetin,Burak Çetin
1760,yigit1760,20,0.6000000000000001,CA,BB,87,1,0,1,yigit.dogan@sandbox.opba.com,Yiğit,Doğan,Yiğit Doğan
1761,can1761,30,0.9,CA,BC,213,-1,0,1,can.aydin@sandbox.opba.com,Can,Aydın,Can Aydın
1762,emre1762,50,0.9,CB,BA,192,1,0,0,emre.kara@sandbox.opba.com,Emre,Kara,Emre Kara
1763,dilan1763,20,0.7000000000000001,CB,BC,95,10,0,1,dilan.dogan@sandbox.opba.com,Dilan,Doğan,Dilan Doğan
1764,mehmet1764,60,0.6000000000000001,CB,BA,74,20,0,1,mehmet.bulut@sandbox.opba.com,Mehmet,Bulut,Mehmet Bulut
1765,ahmet1765,40,0.9,CA,BC,149,-1,1,0,ahmet.sari@sandbox.opba.com,Ahmet,Sarı,Ahmet Sarı
1766,nisa1766,40,0.8,CA,BA,17,20,0,0,nisa.yildirim@sandbox.opba.com,Nisa,Yıldırım,Nisa Yıldırım
1767,onur1767,20,0.4,CA,BE,111,29,0,1,onur.simsek@sandbox.opba.com,Onur,Şimşek,Onur Şimşek
1768,yasemin1768,30,0.8,CA,BA,255,5,1,0,yasemin.simsek@sandbox.opba.com,Yasemin,Şimşek,Yasemin Şimşek
1769,burak1769,30,0.8,CA,BB,169,-1,0,0,burak.ozturk@sandbox.opba.com,Burak,Öztürk,Burak Öztürk
1770,i̇lker1770,20,0.1,CA,BB,92,1,0,1,ilker.ozcan@sandbox.opba.com,İlker,Özcan,İlker Özcan
1771,nisa1771,30,0.6000000000000001,CA,BE,120,1,0,0,nisa.kaya@sandbox.opba.com,Nisa,Kaya,Nisa Kaya
1772,hilal1772,30,0.6000000000000001,CB,BC,45,1,0,0,hilal.sari@sandbox.opba.com,Hilal,Sarı,Hilal Sarı
1773,mehmet1773,50,0.8,CA,BD,102,-1,0,1,mehmet.yildiz@sandbox.opba.com,Mehmet,Yıldız,Mehmet Yıldız
1774,i̇rem1774,30,0.4,CA,BD,141,-1,1,1,irem.yilmaz@sandbox.opba.com,İrem,Yılmaz,İrem Yılmaz
1775,yigit1775,30,0.8,CB,BC,121,-1,0,0,yigit.ozkan@sandbox.opba.com,Yiğit,Özkan,Yiğit Özkan
1776,eda1776,40,0.8,CA,BA,216,-1,0,0,eda.gunes@sandbox.opba.com,Eda,Güneş,Eda Güneş
1777,onur1777,30,0.4,CA,BC,6,31,0,1,onur.koc@sandbox.opba.com,Onur,Koç,Onur Koç
1778,sena1778,40,0.9,CA,BC,128,1,0,1,sena.sahin@sandbox.opba.com,Sena,Şahin,Sena Şahin
1779,ahmet1779,40,0.8,CA,BC,132,31,0,1,ahmet.sahin@sandbox.opba.com,Ahmet,Şahin,Ahmet Şahin
1780,ahmet1780,50,0.2,CA,BB,69,30,0,0,ahmet.aksoy@sandbox.opba.com,Ahmet,Aksoy,Ahmet Aksoy
1781,eda1781,30,0.4,CA,BC,65,15,0,1,eda.tas@sandbox.opba.com,Eda,Taş,Eda Taş
1782,i̇rem1782,20,0.1,CB,BC,112,15,0,1,irem.tas@sandbox.opba.com,İrem,Taş,İrem Taş
1783,leyla1783,40,0.1,CA,BE,150,10,0,0,leyla.arslan@sandbox.opba.com,Leyla,Arslan,Leyla Arslan
1784,deniz1784,20,0.8,CA,BC,85,-1,0,1,deniz.ozdemir@sandbox.opba.com,Deniz,Özdemir,Deniz Özdemir
1785,sila1785,20,0.4,CA,BC,176,-1,0,0,sila.dogan@sandbox.opba.com,Sıla,Doğan,Sıla Doğan
1786,sila1786,40,0.7000000000000001,CA,BB,97,1,0,1,sila.ozcan@sandbox.opba.com,Sıla,Özcan,Sıla Özcan
1787,mehmet1787,30,0.6000000000000001,CA,BB,120,-1,0,0,mehmet.koc@sandbox.opba.com,Mehmet,Koç,Mehmet Koç
1788,emre1788,30,0.9,CA,BC,242,31,1,1,emre.ozcan@sandbox.opba.com,Emre,Özcan,Emre Özcan
1789,gokhan1789,20,0.8,CA,BC,64,5,0,1,gokhan.sari@sandbox.opba.com,Gökhan,Sarı,Gökhan Sarı
1790,kubra1790,20,0.9,CA,BC,150,-1,1,0,kubra.eren@sandbox.opba.com,Kübra,Eren,Kübra Eren
1791,kerem1791,20,0.4,CA,BD,33,1,0,1,kerem.koc@sandbox.opba.com,Kerem,Koç,Kerem Koç
1792,tolga1792,40,0.8,CA,BC,191,1,0,1,tolga.simsek@sandbox.opba.com,Tolga,Şimşek,Tolga Şimşek
1793,yigit1793,30,0.6000000000000001,CA,BB,-60,6,0,0,yigit.aksoy@sandbox.opba.com,Yiğit,Aksoy,Yiğit Aksoy
1794,hakan1794,50,0.9,CB,BA,76,2,0,1,hakan.kurt@sandbox.opba.com,Hakan,Kurt,Hakan Kurt
1795,zeynep1795,50,0.6000000000000001,CE,BB,172,-1,0,0,zeynep.sahin@sandbox.opba.com,Zeynep,Şahin,Zeynep Şahin
1796,dilan1796,20,0.6000000000000001,CA,BE,191,30,0,1,dilan.arslan@sandbox.opba.com,Dilan,Arslan,Dilan Arslan
1797,zeynep1797,20,0.6000000000000001,CF,BB,96,1,1,0,zeynep.aksoy@sandbox.opba.com,Zeynep,Aksoy,Zeynep Aksoy
1798,pinar1798,50,0.8,CA,BC,55,26,1,1,pinar.kurt@sandbox.opba.com,Pınar,Kurt,Pınar Kurt
1799,onur1799,40,0.1,CA,BC,71,-1,0,0,onur.yildirim@sandbox.opba.com,Onur,Yıldırım,Onur Yıldırım
1800,deniz1800,30,0.3,CA,BB,59,5,0,0,deniz.sari@sandbox.opba.com,Deniz,Sarı,Deniz Sarı
1801,nisa1801,20,0.5,CA,BC,124,1,0,0,nisa.aydin@sandbox.opba.com,Nisa,Aydın,Nisa Aydın
1802,fatma1802,30,0.9,CB,BB,162,-1,1,0,fatma.aksoy@sandbox.opba.com,Fatma,Aksoy,Fatma Aksoy
1803,pinar1803,50,0.4,CA,BB,167,16,0,0,pinar.kilic@sandbox.opba.com,Pınar,Kılıç,Pınar Kılıç
1804,emre1804,30,0.9,CA,BC,117,15,0,0,emre.sari@sandbox.opba.com,Emre,Sarı,Emre Sarı
1805,gokhan1805,40,0.4,CA,BC,188,1,1,1,gokhan.kaplan@sandbox.opba.com,Gökhan,Kaplan,Gökhan Kaplan
1806,esra1806,30,0.2,CA,BC,107,1,0,1,esra.simsek@sandbox.opba.com,Esra,Şimşek,Esra Şimşek
1807,hakan1807,30,0.9,CA,BA,164,1,0,1,hakan.eren@sandbox.opba.com,Hakan,Eren,Hakan Eren
1808,cenk1808,50,0.6000000000000001,CA,BC,209,31,0,0,cenk.ozkan@sandbox.opba.com,Cenk,Özkan,Cenk Özkan
1809,melike1809,30,0.6000000000000001,CA,BE,113,20,0,1,melike.koc@sandbox.opba.com,Melike,Koç,Melike Koç
1810,burak1810,30,0.1,CA,BE,198,10,0,1,burak.tas@sandbox.opba.com,Burak,Taş,Burak Taş
1811,i̇rem1811,50,0.1,CA,BB,229,-1,0,0,irem.sahin@sandbox.opba.com,İrem,Şahin,İrem Şahin
1812,volkan1812,40,0.8,CA,BA,71,1,0,0,volkan.koc@sandbox.opba.com,Volkan,Koç,Volkan Koç
1813,onur1813,40,0.8,CA,BB,287,1,1,0,onur.simsek@sandbox.opba.com,Onur,Şimşek,Onur Şimşek
1814,naz1814,40,0.8,CA,BB,172,5,0,0,naz.kaplan@sandbox.opba.com,Naz,Kaplan,Naz Kaplan
1815,nisa1815,50,0.8,CA,BA,149,2,1,0,nisa.kurt@sandbox.opba.com,Nisa,Kurt,Nisa Kurt
1816,kerem1816,50,0.7000000000000001,CA,BB,93,1,0,0,kerem.yilmaz@sandbox.opba.com,Kerem,Yılmaz,Kerem Yılmaz
1817,hakan1817,50,0.8,CB,BE,125,30,1,0,hakan.yildiz@sandbox.opba.com,Hakan,Yıldız,Hakan Yıldız
1818,cenk1818,20,0.7000000000000001,CA,BC,114,-1,0,1,cenk.tas@sandbox.opba.com,Cenk,Taş,Cenk Taş
1819,elif1819,20,0.1,CA,BC,100,11,1,1,elif.ozdemir@sandbox.opba.com,Elif,Özdemir,Elif Özdemir
1820,yigit1820,20,0.4,CA,BD,97,-1,0,1,yigit.ozdemir@sandbox.opba.com,Yiğit,Özdemir,Yiğit Özdemir
1821,sena1821,50,0.7000000000000001,CA,BB,258,5,1,0,sena.ozturk@sandbox.opba.com,Sena,Öztürk,Sena Öztürk
1822,i̇lker1822,40,0.5,CA,BC,193,1,0,1,ilker.yilmaz@sandbox.opba.com,İlker,Yılmaz,İlker Yılmaz
1823,sila1823,30,0.3,CA,BC,131,7,0,1,sila.ozcan@sandbox.opba.com,Sıla,Özcan,Sıla Özcan
1824,sila1824,20,0.5,CA,BC,100,1,0,0,sila.dogan@sandbox.opba.com,Sıla,Doğan,Sıla Doğan
1825,cenk1825,50,0.7000000000000001,CD,BC,160,20,1,1,cenk.eren@sandbox.opba.com,Cenk,Eren,Cenk Eren
1826,eda1826,50,0.6000000000000001,CF,BB,77,20,0,1,eda.polat@sandbox.opba.com,Eda,Polat,Eda Polat
1827,gokhan1827,30,0.6000000000000001,CE,BE,77,1,0,0,gokhan.aslan@sandbox.opba.com,Gökhan,Aslan,Gökhan Aslan
1828,yaren1828,50,0.3,CA,BA,274,15,0,0,yaren.eren@sandbox.opba.com,Yaren,Eren,Yaren Eren
1829,hakan1829,30,0.9,CA,BB,272,29,0,1,hakan.kaya@sandbox.opba.com,Hakan,Kaya,Hakan Kaya
1830,ahmet1830,30,0.6000000000000001,CA,BD,118,-1,0,0,ahmet.kurt@sandbox.opba.com,Ahmet,Kurt,Ahmet Kurt
1831,omer1831,20,0.9,CB,BC,148,15,0,0,omer.demir@sandbox.opba.com,Ömer,Demir,Ömer Demir
1832,mert1832,30,0.3,CA,BA,65,15,0,1,mert.kilic@sandbox.opba.com,Mert,Kılıç,Mert Kılıç
1833,zeynep1833,20,0.8,CA,BB,245,15,0,1,zeynep.ozdemir@sandbox.opba.com,Zeynep,Özdemir,Zeynep Özdemir
1834,ahmet1834,40,0.9,CA,BC,142,29,0,0,ahmet.celik@sandbox.opba.com,Ahmet,Çelik,Ahmet Çelik
1835,deniz1835,20,0.3,CB,BE,138,-1,0,0,deniz.aydin@sandbox.opba.com,Deniz,Aydın,Deniz Aydın
1836,leyla1836,50,0.8,CB,BA,241,31,0,0,leyla.sahin@sandbox.opba.com,Leyla,Şahin,Leyla Şahin
1837,hilal1837,30,0.9,CA,BC,111,30,0,1,hilal.kilic@sandbox.opba.com,Hilal,Kılıç,Hilal Kılıç
1838,ayse1838,10,0.7000000000000001,CA,BB,145,-1,0,1,ayse.kaplan@sandbox.opba.com,Ayşe,Kaplan,Ayşe Kaplan
1839,hilal1839,40,0.9,CA,BB,138,1,1,1,hilal.gunes@sandbox.opba.com,Hilal,Güneş,Hilal Güneş
1840,cenk1840,80,0.9,CB,BB,105,1,0,0,cenk.polat@sandbox.opba.com,Cenk,Polat,Cenk Polat
1841,yasemin1841,40,0.8,CA,BC,89,30,0,0,yasemin.dogan@sandbox.opba.com,Yasemin,Doğan,Yasemin Doğan
1842,leyla1842,50,0.8,CE,BB,112,29,0,0,leyla.kilic@sandbox.opba.com,Leyla,Kılıç,Leyla Kılıç
1843,sena1843,20,0.9,CA,BB,127,29,0,1,sena.ozcan@sandbox.opba.com,Sena,Özcan,Sena Özcan
1844,zeynep1844,50,0.1,CF,BB,115,15,1,0,zeynep.cetin@sandbox.opba.com,Zeynep,Çetin,Zeynep Çetin
1845,dilan1845,30,0.9,CB,BC,120,1,1,1,dilan.eren@sandbox.opba.com,Dilan,Eren,Dilan Eren
1846,gokhan1846,50,0.6000000000000001,CA,BA,102,15,1,1,gokhan.aksoy@sandbox.opba.com,Gökhan,Aksoy,Gökhan Aksoy
1847,esra1847,20,0.4,CA,BE,52,3,0,0,esra.aydin@sandbox.opba.com,Esra,Aydın,Esra Aydın
1848,mert1848,40,0.5,CA,BA,217,20,0,0,mert.koc@sandbox.opba.com,Mert,Koç,Mert Koç
1849,yigit1849,40,0.4,CA,BB,220,30,0,0,yigit.sari@sandbox.opba.com,Yiğit,Sarı,Yiğit Sarı
1850,fatma1850,20,0.2,CA,BC,49,31,0,1,fatma.eren@sandbox.opba.com,Fatma,Eren,Fatma Eren
1851,fatma1851,40,0.9,CA,BE,96,31,0,0,fatma.bulut@sandbox.opba.com,Fatma,Bulut,Fatma Bulut
1852,hilal1852,50,0.7000000000000001,CC,BB,185,6,0,0,hilal.aksoy@sandbox.opba.com,Hilal,Aksoy,Hilal Aksoy
1853,pinar1853,30,0.9,CA,BC,133,1,0,1,pinar.yildirim@sandbox.opba.com,Pınar,Yıldırım,Pınar Yıldırım
1854,emre1854,20,0.4,CD,BC,134,28,0,1,emre.eren@sandbox.opba.com,Emre,Eren,Emre Eren
1855,burak1855,40,0.3,CB,BC,36,30,0,1,burak.ozkan@sandbox.opba.com,Burak,Özkan,Burak Özkan
1856,can1856,20,0.6000000000000001,CB,BA,97,5,0,1,can.yildiz@sandbox.opba.com,Can,Yıldız,Can Yıldız
1857,tolga1857,30,0.9,CA,BC,86,-1,0,1,tolga.koc@sandbox.opba.com,Tolga,Koç,Tolga Koç
1858,mert1858,30,0.9,CA,BB,109,30,1,0,mert.aydin@sandbox.opba.com,Mert,Aydın,Mert Aydın
1859,hilal1859,40,0.9,CA,BE,106,1,1,1,hilal.aslan@sandbox.opba.com,Hilal,Aslan,Hilal Aslan
1860,ahmet1860,20,0.7000000000000001,CA,BC,114,-1,1,1,ahmet.ozdemir@sandbox.opba.com,Ahmet,Özdemir,Ahmet Özdemir
1861,nisa1861,50,0.5,CA,BA,262,5,0,1,nisa.eren@sandbox.opba.com,Nisa,Eren,Nisa Eren
1862,umut1862,10,0.1,CA,BA,137,25,0,0,umut.cetin@sandbox.opba.com,Umut,Çetin,Umut Çetin
1863,eda1863,20,0.8,CB,BB,117,-1,0,0,eda.sahin@sandbox.opba.com,Eda,Şahin,Eda Şahin
1864,i̇lker1864,10,0.9,CA,BC,127,27,0,0,ilker.kurt@sandbox.opba.com,İlker,Kurt,İlker Kurt
1865,fatma1865,20,0.7000000000000001,CA,BE,64,26,1,1,fatma.kurt@sandbox.opba.com,Fatma,Kurt,Fatma Kurt
1866,elif1866,30,0.8,CA,BC,118,16,0,1,elif.sahin@sandbox.opba.com,Elif,Şahin,Elif Şahin
1867,burak1867,30,0.1,CA,BB,110,-1,1,0,burak.aslan@sandbox.opba.com,Burak,Aslan,Burak Aslan
1868,eda1868,20,0.2,CB,BE,92,-1,0,1,eda.sari@sandbox.opba.com,Eda,Sarı,Eda Sarı
1869,naz1869,30,0.8,CA,BB,129,-1,0,1,naz.arslan@sandbox.opba.com,Naz,Arslan,Naz Arslan
1870,volkan1870,10,0.7000000000000001,CA,BD,58,-1,0,0,volkan.kaplan@sandbox.opba.com,Volkan,Kaplan,Volkan Kaplan
1871,kerem1871,50,0.6000000000000001,CC,BB,202,10,0,1,kerem.bozkurt@sandbox.opba.com,Kerem,Bozkurt,Kerem Bozkurt
1872,rabia1872,30,0.9,CA,BA,174,1,0,0,rabia.demir@sandbox.opba.com,Rabia,Demir,Rabia Demir
1873,yasemin1873,40,0.9,CA,BB,111,1,1,1,yasemin.eren@sandbox.opba.com,Yasemin,Eren,Yasemin Eren
1874,sila1874,40,0.9,CB,BB,212,1,0,0,sila.arslan@sandbox.opba.com,Sıla,Arslan,Sıla Arslan
1875,umut1875,20,0.9,CB,BB,221,11,1,0,umut.kurt@sandbox.opba.com,Umut,Kurt,Umut Kurt
1876,sila1876,30,0.3,CA,BC,86,-1,0,1,sila.dogan@sandbox.opba.com,Sıla,Doğan,Sıla Doğan
1877,tugce1877,20,0.1,CA,BB,159,1,0,1,tugce.ozturk@sandbox.opba.com,Tuğçe,Öztürk,Tuğçe Öztürk
1878,gokhan1878,30,0.7000000000000001,CA,BC,212,11,0,0,gokhan.cetin@sandbox.opba.com,Gökhan,Çetin,Gökhan Çetin
1879,ahmet1879,20,0.5,CA,BE,201,16,0,0,ahmet.ozkan@sandbox.opba.com,Ahmet,Özkan,Ahmet Özkan
1880,burak1880,20,0.4,CA,BE,176,1,1,1,burak.kara@sandbox.opba.com,Burak,Kara,Burak Kara
1881,deniz1881,50,0.8,CA,BC,100,25,0,1,deniz.yilmaz@sandbox.opba.com,Deniz,Yılmaz,Deniz Yılmaz
1882,kerem1882,30,0.9,CA,BB,185,-1,0,0,kerem.aslan@sandbox.opba.com,Kerem,Aslan,Kerem Aslan
1883,burak1883,20,0.8,CA,BE,127,15,0,0,burak.gunes@sandbox.opba.com,Burak,Güneş,Burak Güneş
1884,nisa1884,20,0.9,CA,BC,44,26,0,1,nisa.kara@sandbox.opba.com,Nisa,Kara,Nisa Kara
1885,deniz1885,40,0.7000000000000001,CB,BC,44,1,0,1,deniz.cetin@sandbox.opba.com,Deniz,Çetin,Deniz Çetin
1886,leyla1886,30,0.8,CE,BC,148,2,0,0,leyla.cetin@sandbox.opba.com,Leyla,Çetin,Leyla Çetin
1887,kerem1887,20,0.8,CA,BC,93,30,1,1,kerem.polat@sandbox.opba.com,Kerem,Polat,Kerem Polat
1888,gokhan1888,40,0.1,CA,BA,211,30,0,0,gokhan.polat@sandbox.opba.com,Gökhan,Polat,Gökhan Polat
1889,pinar1889,50,0.6000000000000001,CA,BA,157,6,0,0,pinar.bulut@sandbox.opba.com,Pınar,Bulut,Pınar Bulut
1890,sena1890,40,0.8,CA,BE,117,-1,0,0,sena.yilmaz@sandbox.opba.com,Sena,Yılmaz,Sena Yılmaz
1891,kerem1891,30,0.2,CA,BA,122,-1,0,1,kerem.polat@sandbox.opba.com,Kerem,Polat,Kerem Polat
1892,eda1892,40,0.8,CB,BC,105,-1,0,1,eda.ozturk@sandbox.opba.com,Eda,Öztürk,Eda Öztürk
1893,murat1893,40,0.9,CA,BA,228,1,0,0,murat.yildirim@sandbox.opba.com,Murat,Yıldırım,Murat Yıldırım
1894,sila1894,30,0.1,CA,BC,88,28,1,1,sila.kara@sandbox.opba.com,Sıla,Kara,Sıla Kara
1895,naz1895,50,0.7000000000000001,CA,BB,211,-1,0,1,naz.kaplan@sandbox.opba.com,Naz,Kaplan,Naz Kaplan
1896,rabia1896,30,0.6000000000000001,CB,BC,188,2,0,1,rabia.bulut@sandbox.opba.com,Rabia,Bulut,Rabia Bulut
1897,onur1897,60,0.9,CA,BA,164,28,0,1,onur.ozdemir@sandbox.opba.com,Onur,Özdemir,Onur Özdemir
1898,murat1898,40,0.4,CB,BA,39,5,1,0,murat.celik@sandbox.opba.com,Murat,Çelik,Murat Çelik
1899,nisa1899,20,0.5,CA,BC,53,1,0,1,nisa.ozkan@sandbox.opba.com,Nisa,Özkan,Nisa Özkan
1900,dilan1900,50,0.7000000000000001,CB,BC,84,-1,0,1,dilan.sari@sandbox.opba.com,Dilan,Sarı,Dilan Sarı
1901,i̇lker1901,30,0.1,CA,BE,16,-1,0,1,ilker.koc@sandbox.opba.com,İlker,Koç,İlker Koç
1902,i̇lker1902,70,0.2,CB,BB,109,1,1,0,ilker.ozcan@sandbox.opba.com,İlker,Özcan,İlker Özcan
1903,leyla1903,30,0.7000000000000001,CA,BE,26,-1,0,1,leyla.ozcan@sandbox.opba.com,Leyla,Özcan,Leyla Özcan
1904,umut1904,20,0.7000000000000001,CA,BA,233,-1,1,0,umut.ozturk@sandbox.opba.com,Umut,Öztürk,Umut Öztürk
1905,hakan1905,30,0.1,CA,BC,120,30,0,1,hakan.eren@sandbox.opba.com,Hakan,Eren,Hakan Eren
1906,esra1906,30,0.1,CA,BC,60,-1,0,0,esra.ozdemir@sandbox.opba.com,Esra,Özdemir,Esra Özdemir
1907,cenk1907,30,0.8,CB,BC,116,-1,0,0,cenk.aydin@sandbox.opba.com,Cenk,Aydın,Cenk Aydın
1908,murat1908,40,0.8,CA,BC,107,1,1,1,murat.koc@sandbox.opba.com,Murat,Koç,Murat Koç
1909,emre1909,20,0.6000000000000001,CB,BB,29,1,0,0,emre.yilmaz@sandbox.opba.com,Emre,Yılmaz,Emre Yılmaz
1910,nisa1910,30,0.5,CA,BB,115,1,0,1,nisa.sari@sandbox.opba.com,Nisa,Sarı,Nisa Sarı
1911,umut1911,40,0.9,CA,BA,221,3,1,0,umut.ozturk@sandbox.opba.com,Umut,Öztürk,Umut Öztürk
1912,mehmet1912,30,0.8,CB,BB,104,21,1,0,mehmet.gunes@sandbox.opba.com,Mehmet,Güneş,Mehmet Güneş
1913,mehmet1913,30,0.3,CD,BC,104,-1,0,1,mehmet.kaplan@sandbox.opba.com,Mehmet,Kaplan,Mehmet Kaplan
1914,yaren1914,60,0.9,CA,BB,95,1,0,0,yaren.aslan@sandbox.opba.com,Yaren,Aslan,Yaren Aslan
1915,kerem1915,30,0.7000000000000001,CB,BB,173,15,0,1,kerem.polat@sandbox.opba.com,Kerem,Polat,Kerem Polat
